# range:[-5, +5]
-1.943839556693465198e+00,-2.790058995126974750e+00
-2.339537217615276443e+00,-1.763616860706648470e+00
2.998843827959243757e+00,1.722697019491391257e-01
8.240947572637242757e-01,5.341095577853093301e-01
-2.406267967125774287e+00,-2.154245653551710937e+00
2.024700765619999121e+00,-2.018023304530669193e-01
-2.918132630391024662e+00,-1.926930370135929715e+00
6.127022403593936906e-01,1.267895713237047473e-01
2.996483336084873272e+00,1.241862320398910979e-01
-2.085056525138680783e+00,-1.579393632849431794e+00
3.201587304999544692e+00,1.631030515305957607e-01
-2.731984083137090291e+00,-2.415836730487227246e+00
-3.326150261683738840e+00,-2.612684557646667294e+00
-2.484257212791876501e+00,-3.009458985435639278e+00
9.615958351216775668e-01,-4.409908279706851314e-02
1.697635748324364702e+00,1.189406247333344435e+00
1.614508280612477198e-01,-5.842926021076971788e-01
-6.503328686029300476e-01,-2.259690223458189706e+00
2.916931298934295036e+00,6.584326504468285268e-01
-2.513618984834869341e+00,-1.091364318999890282e+00
-1.792783313190017491e+00,-3.037238802320173292e+00
-2.028698609616233828e+00,-1.912876705765274910e+00
3.113886598419534302e+00,5.249942574856133470e-01
3.221856991459977504e+00,2.304497825200162997e-01
-1.342071275274636211e+00,-2.105465584290031167e+00
2.723539596973835741e-01,-7.095763530554435317e-01
-1.778048226121609621e-01,-1.623654623919352336e+00
5.004520600639913996e-02,-9.580423275847878284e-02
-2.179960704563400409e+00,-1.621944542453010119e+00
3.150414755679087797e+00,5.703387645431057251e-01
3.004746750008064016e+00,2.307215198685866053e-01
-6.373610961297723199e-01,3.632790186322661929e-01
8.071699851301122886e-02,-1.517394567675325767e+00
3.047439890890963454e+00,4.306327883840781467e-01
3.651419984468708524e+00,7.282855469377972346e-01
-1.463812588190155806e+00,-1.287209675534360054e+00
1.319795719520733046e+00,1.037477586907711302e+00
-2.390378253987754498e+00,-2.118206886112625753e+00
2.846537640399092961e+00,1.564253458578984679e-01
-1.049141362966321323e+00,-1.359492867772716870e-02
-1.735981407072770155e+00,-1.916312934843995119e+00
-2.242893834891289018e+00,-2.457497946418372603e+00
6.334180653769090341e-01,1.096758365296809590e+00
-1.971812090259036143e+00,-2.268993620100207220e+00
9.972339059714957488e-01,7.178385944286683751e-01
-9.716860514750178535e-01,7.057769027547822205e-01
-1.694649998924461221e+00,-2.114066650096234845e+00
-1.856775058869169381e+00,7.000215010644385005e-01
3.208293360997375387e+00,4.885503073146243436e-01
-2.213770549940201060e-01,5.890823097197847025e-01
2.587879760675331653e+00,2.750619844346469667e-01
3.015254539490434649e+00,2.736338826201034080e-01
-5.767487478035863147e-01,8.532944088071773292e-01
-2.184393458015641887e+00,-1.195645040729724329e+00
8.198187214363463760e-01,1.742286092907387562e+00
3.182864647155134286e+00,4.052167855296480159e-01
2.956135212076894891e+00,4.350993356870288542e-01
-1.037556756609155029e+00,-5.130070604630116993e-01
9.633114670204911967e-01,1.882762427694365748e+00
-9.255267615558021577e-01,-7.084888348111875178e-01
3.225796569621822041e+00,4.050272430851094563e-01
-1.478016505072332065e-01,1.097677387490414658e+00
-7.098149311878699796e-01,-2.454691620978203814e-01
-1.512215894857021681e+00,-2.631158630179279978e+00
-3.086639327761553364e+00,-2.622852668224961104e+00
2.595722955268925602e+00,4.519118021987099110e-01
3.145365924295184801e+00,5.321734186174749137e-01
-1.763676331334201208e+00,-2.758476191358326446e+00
9.293200805970985856e-01,1.152070618696763971e+00
-3.008483662903734590e+00,-2.498001829179218536e+00
2.952528217481799722e+00,1.198199932021095371e-01
-3.951286970927594400e-01,-1.767517925472782414e+00
-8.080745149753867373e-01,-2.361527725630968355e+00
3.046341603307027412e+00,6.005462798000057445e-01
1.096983131935210132e+00,1.186774707466360379e+00
-1.445201833436570160e+00,-2.380332590144698113e+00
3.314960048112945756e+00,5.021060853241587907e-01
3.082001414820587204e+00,7.565633978567737339e-01
3.091052456299743678e+00,8.583794083231628402e-01
-1.506752010635624695e+00,-2.449552909774751264e+00
-1.350400968188568473e+00,-4.570460140088973833e-01
2.556496060787712965e-01,-7.846961823037980066e-01
-2.804806499281617405e-01,-1.589272401097913956e-01
-1.324888049688192515e+00,2.426074855192592583e+00
3.329499251094995671e+00,4.623040635096288264e-01
-1.772266629959358575e+00,-1.885910133564287383e+00
1.478099472473445530e+00,1.329721259757796759e+00
-1.977609421454236127e+00,2.894476217987799194e-01
2.913021526488067003e+00,7.406354268455946910e-01
3.125997562004706243e+00,4.116398928214106134e-01
-1.730022107597236181e+00,-1.828215621603815455e+00
-2.457877518164164776e+00,-2.247521073600475816e+00
-1.491875919402231299e-01,-7.817474682671139707e-02
-2.336104431194570896e+00,-2.828177107692625203e+00
3.029903402870212759e+00,5.233875249107305949e-01
-5.900873404535658118e-01,-4.600096094519810774e-02
-2.120550979223752464e+00,9.595920091189849011e-01
-1.824180512633520879e+00,-2.250254286516252478e+00
-3.812338232226566981e-02,-1.944734581400401341e+00
-1.856249675822356560e+00,-2.699803128624966853e+00
2.889873394947578333e+00,7.394722822200731904e-02
2.690574114217747059e+00,3.039535288335113994e-01
3.235449097355856285e+00,1.391950132745209123e-01
3.126201476898585074e+00,3.757870549895232504e-01
-6.425003208426712797e-01,1.564768481740009820e+00
-2.334285864218499373e+00,-2.505357235782468273e+00
2.868957558192448243e+00,4.364016189257753364e-01
-1.321836969188979749e+00,-2.094903876291195122e+00
1.596666150573112786e+00,-1.977626322482736454e-01
2.890199831001384556e+00,4.928655620258998726e-01
3.090602772390874442e+00,5.634163949853707720e-01
1.767531660679673822e+00,4.644138760562623314e-01
-1.750282260831759640e+00,-2.483034397827128537e+00
-2.870109701843301053e+00,-9.359455782897210252e-01
2.756155647005287257e+00,6.189869516441168784e-01
-2.524726358752215294e+00,-2.456150803318689402e+00
-2.213674735769203927e+00,-2.326395723522879599e+00
-2.237950607973703931e+00,-2.667846330521700171e+00
-2.091969862653015433e+00,-2.402534404655003453e+00
3.231974235002343487e+00,5.028085323792964578e-01
-2.567896262464330448e+00,-2.526851322663869137e+00
2.618696201349548502e-01,1.616408274006916113e+00
2.762210710959052129e+00,3.944633800568762005e-01
-1.338115209817141826e+00,1.153432902206576349e+00
2.637254224530757529e+00,2.615976219554494442e-01
-1.074427192911223239e+00,9.670710983111636960e-02
-2.615858253089380359e+00,-1.745086299527958795e+00
-2.485694949948894727e+00,-1.586808932501418745e+00
1.357681260965719838e+00,1.123543388721059966e+00
-2.673534925837494303e+00,-1.852466272883340315e+00
2.980182032214858445e+00,4.108491307830478556e-01
-1.662748815511467360e+00,-2.702855815273835560e+00
1.966739989190215310e+00,2.236595434073131550e+00
3.271414837385809626e+00,5.916558763056782855e-01
2.686139982139382543e+00,2.264891009941951416e-01
2.624999770848964520e+00,7.163420339097700262e-01
3.321342679281986232e+00,5.143093701675568452e-01
-8.104121068157127405e-01,-1.358679885003945209e+00
-8.628863608345096470e-01,-1.514362363753115615e-01
-1.956380594579789411e+00,-2.674011644755453165e+00
-1.721293366330664432e+00,-2.051653002804606274e+00
2.977527182360653502e+00,1.037596247742636479e-01
3.084721746880651594e+00,6.513437588816612944e-01
3.234206405447766386e+00,3.515576337651063477e-02
-3.052754082193897656e+00,-1.196244080396133169e+00
9.157214455784048468e-01,-6.557876817733379049e-01
2.520293256481679567e+00,5.088286884647140740e-01
-1.495183440261448338e+00,-2.667348045305916404e+00
1.950921944571428535e+00,-1.422971073308207490e+00
1.820167232136920665e+00,3.653702955106875594e-01
-2.746733355128256004e+00,-2.372408656169878949e+00
3.097995910371924566e+00,2.804304777639565760e-02
3.029236026653864489e+00,5.037580180071208336e-01
3.010152350600676652e+00,5.239372888291692343e-01
3.284663602314939368e+00,2.363322302792553176e-01
-2.030430131640522440e+00,-2.255105911538850982e+00
-1.747496303503107917e+00,-6.305616146276718514e-02
-2.685667839468125706e+00,-2.304840445559178885e+00
-2.080007588323825374e+00,1.839901405589967842e+00
-1.793076305001332527e+00,-2.205574271681538079e+00
-1.008368182482917819e+00,-2.123481403433096659e+00
-8.683161947852774398e-01,1.129531118708648196e-01
-1.887379017208562715e+00,-3.163925575179023841e+00
-1.694545940528466854e+00,-2.494911533253263425e+00
-1.363188549108898640e+00,7.909896363901337546e-01
6.990820396710009099e-01,3.069305281297476817e+00
3.127564307040219482e+00,-7.128461990566731243e-02
3.092602656895745206e+00,1.839418753330384140e-02
3.190201443775421808e+00,4.134342600538744028e-01
3.462354737809118510e-01,4.227756580460110269e-01
-1.917427600195328319e+00,-2.819911444155911884e+00
-1.976693184016345084e+00,-2.175196770739184160e+00
3.045502968881860895e+00,6.670465465608065303e-01
9.045199602673427153e-01,2.851519201025626060e+00
-1.542474445485722434e+00,-2.219274152227573627e+00
-3.755081485258778273e-01,2.266443839742980693e+00
-2.610013247884792609e+00,-2.142487795824637331e+00
2.845655823887599301e+00,3.126058434132991670e-01
2.536357715864559492e-01,-2.211786608817135624e-01
-1.459013534456702343e+00,-2.458840540089449522e+00
-2.332371531050024149e+00,-2.016125482501804900e+00
-1.330145804314828206e+00,-4.526386143763773129e-01
3.225520837127209273e+00,2.875310908637019880e-01
-2.270760367364799581e+00,-3.025499124405531592e+00
-1.930940993744900913e+00,-2.258405816868390037e+00
3.038542953136298408e+00,2.998734567219596969e-01
6.980088220510275443e-01,7.004909560077553499e-01
2.679039269648581634e+00,4.823293914973496022e-01
-2.067125195925851866e+00,-2.616481413904879982e+00
2.497864736881777681e+00,-4.047690608648050331e-02
-1.060523013884014043e+00,-2.680560420294824997e+00
2.526613666822353554e+00,6.376174380115339213e-01
-1.993838464044240810e+00,-2.787068987649737206e+00
-1.571203720676286775e+00,9.846100530742142309e-01
1.051889587700012063e+00,-2.655907084442224342e+00
3.088232214083590055e+00,4.019601255019307207e-01
2.937301797939199322e+00,3.873951258824134825e-01
-1.852840898187425589e+00,-1.955955947081371660e+00
-1.320406753139012679e+00,-2.392092364688381156e+00
3.136372876537994792e+00,3.748296227028188321e-01
-2.904346846320119635e+00,-7.854927901665600398e-01
-1.875957047839898584e+00,-2.862844784010054155e+00
3.086970076206599689e+00,4.578710059890603312e-01
3.026108235012483050e+00,2.449454673807103244e-01
-2.533402111556787961e+00,-2.204734132680135961e+00
2.030943474366993500e-03,-1.724134951890800682e+00
2.876914057933906310e+00,3.589317770240235128e-01
-7.297442000769245318e-01,1.433302421889731226e+00
-1.947388310645012943e+00,-2.093829660457350972e+00
3.418081562486442238e+00,5.051708409121616894e-01
3.229977117897199879e+00,7.405320732594762312e-01
-1.627657851442004810e+00,-1.748991331505455049e+00
-1.940810611074462511e+00,-1.937313848061620991e+00
1.584559701337666104e-01,-9.685009818118742522e-03
1.777212492982212400e+00,-1.470734817464414146e+00
1.065380270535921658e-01,1.824492648826518126e-01
3.229072519341056324e+00,4.423863828334282378e-01
-1.569551203156231756e+00,-1.360351764309553346e-01
-1.985097604505847713e+00,-2.311705704274988005e+00
2.839333956701827422e+00,3.617329883207062169e-01
3.016965715810214110e+00,4.365752292230474230e-01
-1.541972959957765621e+00,-5.713666173640840062e-01
-2.741875403784996390e+00,-2.525382066120756441e+00
-1.800716613391413867e+00,-1.919560587248930084e+00
3.185454549314417516e+00,1.632152749680070847e-01
2.902190886136994052e+00,4.671982606181414033e-01
-1.809814894739565805e+00,-1.673946774598366938e+00
-1.954532837574925352e+00,-1.706734193248260700e+00
-2.466215947036512812e+00,-2.199891777704167328e+00
-2.221903326714553817e+00,-2.438481471534732936e+00
-2.793769678763831088e+00,-2.825582045173787193e+00
1.726847089054031059e+00,-1.829038486448774314e+00
-2.509610823947292069e+00,-2.389206199085396776e+00
-1.979804265598194446e+00,-3.278163991665917543e+00
-2.018073860355773075e+00,-1.965055082231002004e+00
-2.282002541994225364e+00,-2.537777896265386968e+00
3.484224727601158200e+00,2.885701383527583888e-02
3.080751730257473842e+00,4.250586357642949786e-01
2.869161802872422840e+00,5.786215296916508155e-01
2.748567389538606687e+00,5.355733609912707305e-01
-6.670325706649873343e-01,-3.073195612228063922e+00
2.860487946570625883e+00,5.016611138230285816e-01
4.938524012015604314e-01,1.582297881922538174e+00
2.822380565738696223e+00,3.492223938709164144e-01
3.135323853705805686e+00,9.814760133094011518e-01
1.581570204419110226e+00,1.710964997776440066e+00
-2.277010898827086738e+00,-2.947268560966231910e+00
2.959085952953186105e+00,5.745253235932177294e-01
-2.073780292990064833e+00,-2.104330367017818393e+00
8.103822365181762022e-01,-1.509562078337700619e+00
1.953931116388865297e+00,8.285604275496301074e-01
-1.825745219748184267e+00,-2.818406050054051537e+00
3.039394052898577669e+00,8.951192429023296926e-01
2.914029848527787347e+00,5.552526849896101124e-01
-1.504724309826593664e+00,-2.086048325282227722e+00
-1.723171220694459356e-03,9.649169674210663628e-01
1.380036436627400664e-01,1.768691978420499078e-01
-4.162068373689289946e-02,-5.117771372558688886e-03
-1.565532664350389069e+00,-2.382076722676235381e+00
-1.380590681316170576e+00,-2.327288378105982325e+00
2.841164774104677715e+00,8.126058653686722699e-02
-2.847190647435648980e+00,-2.325081362274947328e+00
-1.084444981314163892e+00,8.147474920825347189e-01
3.064263857445178374e+00,1.305655620847899490e-01
2.935793028213113942e+00,4.019487302268215378e-01
2.807334433246118977e+00,2.549867908254532800e-01
2.069798085920828701e+00,1.462281623674176190e-01
3.160669631962548909e+00,5.239098091664434742e-01
2.988529931758640679e+00,4.899970114453744419e-01
2.681953319267559976e+00,5.896656448207643342e-01
3.163269800099635543e+00,4.926338826181607677e-01
-2.390358911871724334e+00,-1.554923471242579458e+00
5.191868067637828155e-01,2.014463464537755710e-01
-2.184479873244534964e+00,-3.310097003542733951e+00
-1.907074716243315704e+00,-2.217317775119268308e+00
-2.678676626773239811e+00,-2.181424061562907912e+00
3.037402201986182604e+00,4.848040419804015566e-01
-2.323052410638937637e+00,-2.138621297269162280e+00
2.308254085706985759e+00,2.049284964358789374e+00
7.511140713143287240e-01,-2.204888818013999163e+00
-2.644512535479100368e+00,-8.919268594673994688e-01
-8.443672988262774723e-03,-5.789385061734615423e-01
-7.548430031251960326e-01,-3.137637923109328209e-01
-3.762592075517756651e-01,1.603366627002695610e+00
-2.270446574465212919e+00,-1.706135751251227184e+00
3.048929748914621651e+00,2.422160424839228388e-01
-1.829188167911545815e+00,1.113212050242356588e+00
-2.833565726215347080e+00,-2.347747949498107278e+00
3.238805547959274556e+00,5.034051515770566754e-01
-4.340432259739374077e-01,1.038446349087112752e+00
2.797951004409287901e+00,2.876610263565030912e-01
-3.251579923053584675e+00,8.797671752727974637e-01
-2.596612302979832698e+00,-2.976888022478311413e+00
-1.815525410811850593e+00,-2.292474579046039906e+00
-7.091307750014981259e-01,-1.945378853560418841e+00
2.257046000803032970e-01,9.378739092387424758e-01
2.816300374582783927e+00,1.769674339403238816e-01
-2.067141631199476581e+00,-2.375793079319309609e+00
2.915708588618981523e+00,6.856126358072753835e-01
2.626693692378855083e+00,5.763801393556737818e-01
-2.530060284169796336e+00,-2.465543997524869635e+00
3.387390080004494042e+00,4.882687155796161527e-01
2.401703937686034962e+00,-2.887639794971009199e-01
3.152512343807777562e+00,9.169429501151378226e-01
2.738791141916422589e+00,3.379959552288498426e-01
-2.441064767173302563e+00,1.548440319077609262e+00
-2.715408280344640879e+00,-1.710064155767024197e+00
-1.530990885681094316e+00,-1.891485380337988298e+00
-2.044848729735495585e+00,-2.296479216677387747e+00
-1.910447592435231989e+00,-1.211472413793324820e+00
5.861850549606507643e-01,-3.928350226392741673e-01
1.228150956124892224e+00,1.191978333009561464e+00
3.101613079609274237e+00,1.766365293323791663e-01
2.846161922228205743e+00,3.627958569088615137e-01
3.142424590674846474e+00,4.776779999552007161e-01
3.077050878690820390e+00,4.273396163776350121e-01
-1.575157766320658403e+00,-1.888347419044717368e+00
2.994729191502902843e+00,3.744034301659871500e-01
-2.370528462449275509e+00,-3.007838853897128573e+00
-1.498540018133432072e+00,-2.949452160411754065e+00
2.987766260556038667e+00,-1.188682593709389917e-01
2.848405593368096511e+00,4.125125516650338109e-01
3.114095998186244607e+00,5.922084002747627363e-01
-1.902782991577097460e-01,9.235712441343038037e-01
